Date,Price,Open,High,Low,Vol.,Change %
29-Nov-13,98.06,97.18,98.06,97.05,26.93K,0.84%
28-Nov-13,97.24,96.94,97.38,96.86,27.09K,0.33%
27-Nov-13,96.92,98,98,96.9,19.69K,-0.72%
26-Nov-13,97.62,96.88,98.29,96.58,34.16K,0.83%
25-Nov-13,96.82,96.95,97.09,96.63,15.85K,0.49%
22-Nov-13,96.35,96.13,96.35,95.81,17.37K,0.28%
21-Nov-13,96.08,96.78,96.78,96.04,23.50K,-0.54%
20-Nov-13,96.6,96.87,97.18,96.6,19.22K,-0.65%
19-Nov-13,97.23,96.61,97.29,96.61,18.56K,0.61%
18-Nov-13,96.64,96.71,96.86,96.41,13.10K,-0.04%
15-Nov-13,96.68,96.41,96.87,96.4,19.29K,0.56%
14-Nov-13,96.14,96.54,96.73,96.13,25.06K,-0.32%
13-Nov-13,96.45,97.95,98.09,96.39,29.06K,-1.21%
12-Nov-13,97.63,97.58,97.8,97.26,22.07K,0.36%
11-Nov-13,97.28,97.94,97.94,96.8,25.78K,-0.61%
8-Nov-13,97.88,98.05,98.13,97.63,19.39K,-0.35%
7-Nov-13,98.22,98.36,98.36,97.56,19.07K,0.08%
6-Nov-13,98.14,97.64,98.14,97.61,21.81K,0.49%
5-Nov-13,97.66,98.19,98.29,97.66,26.43K,-0.62%
4-Nov-13,98.27,98.73,98.98,98.23,24.65K,-0.74%
1-Nov-13,99,99.16,99.32,98.72,21.52K,0.14%
31-Oct-13,98.86,99.69,99.9,98.86,30.41K,-1.18%
30-Oct-13,100.04,100,100.04,99.51,26.25K,0.07%
29-Oct-13,99.97,99.79,99.97,99.22,34.71K,0.18%
28-Oct-13,99.79,99.2,99.88,99.04,23.74K,0.56%
25-Oct-13,99.23,99.9,99.9,99.14,29.34K,-0.66%
24-Oct-13,99.89,99.71,99.92,99.34,25.26K,0.20%
23-Oct-13,99.69,99.75,99.93,99.41,38.94K,0.26%
22-Oct-13,99.43,99.63,99.76,99.32,30.49K,-0.29%
21-Oct-13,99.72,100.47,100.48,99.53,23.16K,-0.73%
18-Oct-13,100.45,100.43,100.45,99.88,22.99K,0.22%
17-Oct-13,100.23,100.42,100.45,99.94,26.79K,0.17%
16-Oct-13,100.06,99.89,100.15,99.73,30.34K,0.06%
15-Oct-13,100,99.45,100,99.27,31.21K,0.68%
14-Oct-13,99.32,99.5,99.64,98.96,32.39K,-0.34%
11-Oct-13,99.66,99.76,100.12,99.34,33.77K,0.18%
9-Oct-13,99.48,99.51,99.82,99.1,32.53K,-0.20%
8-Oct-13,99.68,99.85,99.95,99.29,34.00K,-0.12%
7-Oct-13,99.8,99.78,99.82,99.27,48.46K,-0.12%
4-Oct-13,99.92,99.64,100.21,99.39,46.74K,0.26%
3-Oct-13,99.66,98.75,99.9,98.61,44.87K,0.95%
2-Oct-13,98.72,98.85,99.07,98.69,27.31K,-0.06%
1-Oct-13,98.78,99.24,99.35,98.77,33.70K,-0.59%
30-Sep-13,99.37,99.15,99.53,98.55,32.62K,-0.19%
27-Sep-13,99.56,99.29,99.63,98.93,41.23K,0.70%
26-Sep-13,98.87,99.7,99.94,98.87,29.94K,-1.13%
25-Sep-13,100,99.48,100,99.46,42.40K,0.17%
24-Sep-13,99.83,99.96,100.14,99.52,34.82K,-0.36%
23-Sep-13,100.19,99.66,100.37,99.66,42.78K,0.92%
18-Sep-13,99.28,99.97,99.98,99.28,38.12K,-0.71%
17-Sep-13,99.99,100,100.06,99.62,31.03K,-0.01%
16-Sep-13,100,100.01,100.25,99.47,44.36K,0.68%
14-Sep-13,99.32,99.51,99.8,99.32,25.38K,-0.57%
13-Sep-13,99.89,100.08,100.21,99.46,35.41K,-0.33%
12-Sep-13,100.22,99.91,100.26,99.63,49.67K,0.22%
11-Sep-13,100,99.28,100,99.24,45.12K,0.13%
10-Sep-13,99.87,100.03,100.2,99.2,52.48K,-0.12%
9-Sep-13,99.99,100.06,100.26,99.41,57.90K,0.18%
6-Sep-13,99.81,100.32,100.55,99.69,91.93K,-0.38%
5-Sep-13,100.19,99.49,100.19,99.49,64.00K,1.09%
4-Sep-13,99.11,98.86,99.33,98.43,40.25K,0.31%
3-Sep-13,98.8,98.7,98.85,98.28,52.40K,0.58%
2-Sep-13,98.23,97.44,98.35,97.31,46.62K,0.90%
30-Aug-13,97.35,97.59,97.83,97.2,98.24K,0.12%
29-Aug-13,97.23,97.33,97.62,97.09,35.81K,0.07%
28-Aug-13,97.16,96.35,97.16,96.06,41.51K,0.14%
27-Aug-13,97.02,97.4,97.95,97.02,37.79K,-0.68%
26-Aug-13,97.68,97.25,97.8,97.09,27.48K,0.62%
23-Aug-13,97.08,97.57,97.69,96.65,34.87K,0.18%
22-Aug-13,96.91,96.53,97.45,95.97,51.78K,-0.65%
21-Aug-13,97.54,98.28,98.28,96.95,49.83K,0.00%
20-Aug-13,97.54,98.28,98.28,96.95,49.83K,-0.68%
19-Aug-13,98.21,97.92,98.42,97.29,48.16K,0.82%
16-Aug-13,97.41,96.43,97.97,96.18,42.37K,0.82%
15-Aug-13,96.62,97.07,97.2,95.97,45.86K,-1.13%
14-Aug-13,97.72,98.84,98.84,97.54,65.40K,-0.69%
13-Aug-13,98.4,97.63,98.48,97.42,69.47K,1.62%
12-Aug-13,96.83,96.23,96.95,95.99,47.33K,1.51%
9-Aug-13,95.39,96.17,96.2,95.33,32.43K,-0.88%
8-Aug-13,96.24,96.72,96.73,96.18,35.50K,-0.90%
7-Aug-13,97.11,96.16,97.17,95.96,36.98K,0.59%
6-Aug-13,96.54,97.56,97.56,96.37,41.32K,-1.06%
5-Aug-13,97.57,97.41,97.61,96.63,30.97K,0.18%
2-Aug-13,97.39,96.25,97.62,96.25,31.10K,1.51%
1-Aug-13,95.94,96.38,96.38,94.93,30.44K,0.07%
31-Jul-13,95.87,97.36,97.88,95.87,37.96K,-2.15%
30-Jul-13,97.98,96.89,98.79,96.78,51.41K,1.67%
29-Jul-13,96.37,97.08,97.08,96.35,25.51K,-0.67%
26-Jul-13,97.02,96.85,97.36,96.73,38.62K,-0.70%
25-Jul-13,97.7,97.12,98.5,96.43,49.56K,-0.05%
24-Jul-13,97.75,98.89,98.89,97.49,36.41K,-1.10%
23-Jul-13,98.84,98.41,98.87,98.27,40.43K,0.30%
22-Jul-13,98.54,98.61,99.11,98.54,33.27K,0.37%
19-Jul-13,98.18,98.76,99.21,98.05,45.93K,-0.77%
18-Jul-13,98.94,98.07,98.96,97.91,50.95K,0.97%
17-Jul-13,97.99,97.75,98.14,97.34,36.51K,0.08%
16-Jul-13,97.91,97.27,97.91,97.07,37.10K,0.80%
15-Jul-13,97.13,96.32,97.13,95.99,32.95K,0.90%
12-Jul-13,96.26,95.89,96.26,95.06,44.73K,0.49%
11-Jul-13,95.79,93.24,95.87,93.24,77.35K,3.42%
10-Jul-13,92.62,91.6,92.98,91.6,34.14K,1.30%
9-Jul-13,91.43,90.37,91.7,90.37,28.18K,1.20%
8-Jul-13,90.35,91.37,91.65,90.34,24.99K,-1.17%
5-Jul-13,91.42,90.78,92.2,90.66,39.62K,0.95%
4-Jul-13,90.56,90.19,91.26,90.19,23.59K,0.40%
3-Jul-13,90.2,91.41,91.5,90.2,29.82K,-1.58%
2-Jul-13,91.65,92.32,92.55,91.55,26.06K,-0.84%
1-Jul-13,92.43,93.22,93.22,92.33,31.66K,-1.69%
28-Jun-13,94.02,91.84,94.02,91.75,43.30K,2.45%
27-Jun-13,91.77,92.04,92.04,91.44,31.45K,-0.01%
26-Jun-13,91.78,91.07,91.78,90,41.40K,2.50%
25-Jun-13,89.54,90.81,90.82,89.54,37.97K,-1.45%
24-Jun-13,90.86,90.47,91.5,89.76,43.61K,0.23%
21-Jun-13,90.65,91.49,91.51,90.65,80.10K,-2.05%
20-Jun-13,92.55,92.83,93.18,92.3,38.06K,-0.69%
19-Jun-13,93.19,93.45,93.69,92.85,29.87K,-0.17%
18-Jun-13,93.35,94.04,94.17,93.08,26.33K,-0.74%
17-Jun-13,94.05,93.57,94.05,93.52,25.64K,0.60%
14-Jun-13,93.49,93.53,93.92,93.39,38.62K,-0.02%
13-Jun-13,93.51,94.31,94.34,93.26,47.34K,-1.39%
11-Jun-13,94.83,95.52,95.52,94.81,29.90K,-0.75%
10-Jun-13,95.55,95.13,96.01,95.09,26.35K,0.48%
7-Jun-13,95.09,95.49,95.78,94.97,43.92K,-0.48%
6-Jun-13,95.55,96.35,96.52,95.55,45.61K,-1.41%
5-Jun-13,96.92,96.63,96.92,96.33,42.52K,-0.07%
4-Jun-13,96.99,97.12,97.25,96.55,33.26K,-0.10%
3-Jun-13,97.09,97.68,97.68,97.03,36.55K,-1.08%
31-May-13,98.15,97.97,98.39,97.65,66.68K,0.48%
30-May-13,97.68,98.42,98.42,97.53,52.73K,-0.82%
29-May-13,98.49,97.96,98.49,97.74,66.17K,1.03%
28-May-13,97.49,97.91,97.93,97.46,32.74K,-0.45%
27-May-13,97.93,97.59,97.93,97.4,35.63K,-0.30%
24-May-13,98.22,98.95,98.95,97.88,49.77K,-0.49%
23-May-13,98.7,99.42,99.44,98.11,88.14K,-0.88%
22-May-13,99.58,99.19,99.58,98.88,50.89K,0.50%
21-May-13,99.08,98.59,99.12,98.48,64.71K,0.61%
20-May-13,98.48,98.66,98.72,98.22,42.26K,-0.08%
17-May-13,98.56,98.28,98.7,98.08,38.62K,0.26%
16-May-13,98.3,98.1,98.37,97.78,45.78K,0.56%
15-May-13,97.75,97.44,97.75,97.29,29.06K,0.23%
14-May-13,97.53,97.21,97.65,97.07,29.19K,0.36%
13-May-13,97.18,97.47,97.48,96.55,23.88K,-0.30%
10-May-13,97.47,97.11,97.47,96.79,22.84K,-0.04%
9-May-13,97.51,97.58,97.65,97.04,27.91K,0.03%
8-May-13,97.48,96.76,97.62,96.67,30.83K,0.56%
7-May-13,96.94,96.46,96.94,96.02,35.36K,0.60%
6-May-13,96.36,96.87,97.05,96.36,40.93K,-0.27%
3-May-13,96.62,96.37,96.66,96.01,26.14K,-0.13%
2-May-13,96.75,97.28,97.29,96.69,28.26K,-0.50%
30-Apr-13,97.24,97.67,98.14,97.03,35.08K,-0.38%
29-Apr-13,97.61,97.65,97.7,97.05,20.66K,0.02%
26-Apr-13,97.59,97.94,98.29,97.25,31.93K,-0.21%
25-Apr-13,97.8,97.28,97.8,96.83,32.68K,0.49%
24-Apr-13,97.32,97.36,97.47,96.9,33.18K,0.56%
23-Apr-13,96.78,97.61,97.61,96.41,36.44K,-0.40%
22-Apr-13,97.17,96.34,97.37,96.34,59.98K,1.99%
19-Apr-13,95.27,95.33,95.8,94.96,28.74K,0.18%
18-Apr-13,95.1,95.44,95.45,94.85,23.88K,-0.42%
17-Apr-13,95.5,95.77,95.87,95.07,27.38K,-0.08%
16-Apr-13,95.58,95.21,95.58,94.98,22.15K,0.08%
15-Apr-13,95.5,95.84,95.84,95.15,20.92K,-0.37%
12-Apr-13,95.85,96.05,96.19,95.56,18.25K,-0.17%
11-Apr-13,96.01,95.6,96.01,95.37,25.82K,0.73%
10-Apr-13,95.31,96.27,96.27,95.23,30.52K,-0.73%
9-Apr-13,96.01,95.82,96.01,95.35,29.41K,0.37%
8-Apr-13,95.66,96.66,97.19,95.61,48.32K,-2.12%
3-Apr-13,97.73,97.87,97.87,97.06,32.20K,-0.20%
2-Apr-13,97.93,97.07,97.93,96.87,31.18K,0.85%
1-Apr-13,97.1,97.58,97.6,96.89,25.40K,-0.50%
29-Mar-13,97.59,97.31,97.59,96.63,38.22K,0.36%
28-Mar-13,97.24,97.85,97.85,97.15,33.18K,-0.61%
27-Mar-13,97.84,97.75,97.84,97.38,24.73K,0.14%
26-Mar-13,97.7,98.44,98.54,97.43,41.53K,-0.73%
25-Mar-13,98.42,98.72,98.82,98.16,36.71K,-0.16%
22-Mar-13,98.58,98.52,98.85,98.4,25.12K,0.07%
21-Mar-13,98.51,98.53,98.87,98.51,26.40K,0.13%
20-Mar-13,98.38,99.15,99.19,98.35,37.22K,-0.87%
19-Mar-13,99.24,99.42,99.63,99.03,30.03K,-0.16%
18-Mar-13,99.4,100.19,100.34,99.35,35.43K,-1.32%
15-Mar-13,100.73,100.3,101.33,99.82,57.43K,0.46%
14-Mar-13,100.27,100.39,100.39,99.76,32.75K,-0.38%
13-Mar-13,100.65,101.25,101.28,100.1,43.37K,-0.66%
12-Mar-13,101.32,101.73,101.73,100.88,38.91K,-0.52%
11-Mar-13,101.85,102.07,102.33,101.41,33.28K,-0.14%
8-Mar-13,101.99,102.26,102.39,101.56,43.12K,-0.24%
7-Mar-13,102.24,102.45,102.51,102.01,21.73K,-0.22%
6-Mar-13,102.47,101.86,102.47,101.83,33.55K,0.73%
5-Mar-13,101.73,101.96,101.96,101.25,36.51K,0.07%
4-Mar-13,101.66,102.71,102.85,101.22,41.96K,-0.95%
1-Mar-13,102.64,102.14,102.86,102.1,40.27K,1.45%
27-Feb-13,101.17,101.75,101.89,101.17,38.10K,-0.44%
26-Feb-13,101.62,101.28,101.99,101.11,33.69K,-0.35%
25-Feb-13,101.98,102.79,103.47,101.75,46.26K,-1.27%
23-Feb-13,103.29,103.41,103.44,102.98,21.15K,-0.05%
22-Feb-13,103.34,103.12,103.53,102.66,40.40K,0.18%
21-Feb-13,103.15,103.31,103.44,102.51,48.16K,-0.15%
20-Feb-13,103.31,103.3,103.31,102.38,40.99K,0.49%
19-Feb-13,102.81,103.73,103.73,102.56,31.94K,-0.52%
18-Feb-13,103.35,103.8,103.8,102.76,51.62K,0.92%
6-Feb-13,102.41,103.34,103.37,102.41,43.67K,-0.44%
5-Feb-13,102.86,103.22,103.22,102.33,35.76K,-0.39%
4-Feb-13,103.26,102.82,103.27,102.46,40.30K,0.54%
1-Feb-13,102.71,103.08,103.09,102.42,27.78K,-0.34%
31-Jan-13,103.06,103.1,103.11,102.08,59.31K,0.67%
30-Jan-13,102.37,101.87,102.37,101.58,46.17K,0.56%
29-Jan-13,101.8,101.4,101.8,100.86,24.32K,0.68%
28-Jan-13,101.11,101.3,101.53,100.73,17.14K,-0.12%
25-Jan-13,101.23,100.96,101.23,99.93,33.33K,0.37%
24-Jan-13,100.86,101.43,101.43,99.85,37.62K,-0.40%
23-Jan-13,101.26,100.6,101.6,100.6,47.37K,1.11%
22-Jan-13,100.15,101.18,101.45,99.65,36.01K,-0.91%
21-Jan-13,101.07,102.07,102.42,100.71,42.09K,-2.00%
18-Jan-13,103.13,102.4,103.13,101.55,40.44K,1.83%
17-Jan-13,101.28,103.02,103.67,100.95,68.42K,-1.56%
16-Jan-13,102.88,103.76,103.76,102.88,42.16K,-0.95%
15-Jan-13,103.87,105.01,105.01,103.49,62.02K,-1.15%
14-Jan-13,105.08,104.64,105.08,103.81,85.26K,0.69%
11-Jan-13,104.36,104.97,104.98,103.77,56.20K,-0.51%
10-Jan-13,104.9,104.52,105.05,104.32,128.79K,0.96%
9-Jan-13,103.9,103.09,103.9,102.92,83.69K,0.67%
8-Jan-13,103.21,103.99,103.99,102.75,60.84K,-0.61%
7-Jan-13,103.84,103.76,103.93,103.1,64.69K,0.06%
4-Jan-13,103.78,104.42,104.42,103.06,92.11K,-0.59%
3-Jan-13,104.4,103.83,105.54,103.83,153.94K,1.52%
2-Jan-13,102.84,101.78,102.84,101.52,123.73K,1.64%
28-Dec-12,101.18,101.48,101.52,100.76,79.06K,0.30%
27-Dec-12,100.88,101.23,101.23,100.38,101.46K,-0.12%
26-Dec-12,101,98.05,101.17,98.05,147.62K,3.59%
25-Dec-12,97.5,96.81,97.7,96.49,22.52K,0.75%
24-Dec-12,96.77,96.59,97.15,96.43,18.21K,0.12%
22-Dec-12,96.65,96.63,97.02,96.49,17.32K,-0.51%
21-Dec-12,97.15,97.22,97.24,96.35,51.14K,-0.26%
20-Dec-12,97.4,97.26,97.4,96.58,37.35K,0.02%
19-Dec-12,97.38,97.22,97.46,96.93,33.41K,0.27%
18-Dec-12,97.12,97.73,97.76,96.63,36.31K,-0.54%
17-Dec-12,97.65,97.42,97.87,97.05,54.99K,0.30%
14-Dec-12,97.36,97.14,97.39,96.7,33.52K,0.21%
13-Dec-12,97.16,96.71,97.4,96.67,47.47K,0.52%
12-Dec-12,96.66,96.46,97.3,96.22,36.19K,0.42%
11-Dec-12,96.26,96.04,96.34,95.45,33.65K,0.21%
10-Dec-12,96.06,96.82,96.82,96.03,23.47K,-0.70%
7-Dec-12,96.74,96.79,96.79,96.28,27.22K,-0.01%
6-Dec-12,96.75,96.97,96.98,96.04,36.27K,-0.19%
5-Dec-12,96.93,96.21,96.96,95.42,39.90K,0.73%
4-Dec-12,96.23,96.03,96.23,94.86,33.10K,-0.33%
3-Dec-12,96.55,97.31,97.34,95.89,39.09K,-0.67%
30-Nov-12,97.2,96.24,97.2,96.23,58.12K,1.06%
29-Nov-12,96.18,95.46,96.34,95.16,42.02K,1.11%
28-Nov-12,95.12,94.98,95.12,94.23,22.05K,0.11%
27-Nov-12,95.02,94.58,95.02,94.1,25.28K,0.30%
26-Nov-12,94.74,94.3,94.9,94.3,26.74K,0.72%
23-Nov-12,94.06,92.68,94.06,92.67,38.46K,2.01%
22-Nov-12,92.21,91.89,92.33,91.89,19.26K,0.39%
21-Nov-12,91.85,92.48,92.67,91.56,30.53K,-0.41%
20-Nov-12,92.23,92.19,92.47,92.05,23.61K,0.29%
19-Nov-12,91.96,91.63,92.17,91.57,21.35K,0.38%
16-Nov-12,91.61,92.19,92.47,91.45,21.60K,-0.67%
15-Nov-12,92.23,91.91,92.3,91.06,22.69K,-0.09%
14-Nov-12,92.31,91.97,92.31,91.62,20.82K,0.34%
13-Nov-12,92,92.48,92.49,91.67,36.53K,-0.61%
12-Nov-12,92.56,93.1,93.1,92.36,15.13K,-0.65%
9-Nov-12,93.17,91.96,93.17,91.47,21.53K,0.62%
8-Nov-12,92.6,92.72,92.72,92.06,22.40K,-0.91%
7-Nov-12,93.45,93.16,93.46,92.67,22.32K,0.41%
6-Nov-12,93.07,93.2,93.21,92.37,16.56K,0.15%
5-Nov-12,92.93,92.81,93.06,91.94,22.37K,-0.45%
2-Nov-12,93.35,92.69,93.35,92.3,24.61K,1.12%
1-Nov-12,92.32,91.75,92.32,90.76,29.92K,0.32%
31-Oct-12,92.03,92.72,92.83,91.67,21.96K,-0.67%
30-Oct-12,92.65,92.36,93.57,92.33,28.51K,0.30%
29-Oct-12,92.37,92.59,92.73,92.17,29.64K,0.05%
26-Oct-12,92.32,93.65,94.12,92.03,41.06K,-1.08%
25-Oct-12,93.33,93.34,93.62,93.16,24.11K,0.09%
24-Oct-12,93.25,93.83,94.14,93.03,31.36K,-0.88%
23-Oct-12,94.08,94.85,94.94,94.05,22.87K,-0.90%
22-Oct-12,94.93,94.79,95.1,94.51,21.75K,-0.81%
19-Oct-12,95.71,96.09,96.09,95.25,18.61K,-0.40%
18-Oct-12,96.09,95.52,96.09,95.47,16.56K,0.48%
17-Oct-12,95.63,95.59,96.06,95.29,25.33K,0.19%
16-Oct-12,95.45,95.39,95.67,95.04,19.63K,0.09%
15-Oct-12,95.36,94.93,95.4,94.63,18.76K,0.02%
12-Oct-12,95.34,95.53,95.7,95.12,21.18K,-0.38%
11-Oct-12,95.7,95.82,96,95.53,31.12K,-1.30%
9-Oct-12,96.96,95.9,97.13,95.9,33.51K,0.81%
8-Oct-12,96.18,96.56,96.69,95.75,31.59K,-0.33%
5-Oct-12,96.5,96.28,96.71,96.04,22.87K,-0.32%
4-Oct-12,96.81,97.07,97.07,96.22,33.64K,-0.40%
3-Oct-12,97.2,97.69,97.85,97.01,23.33K,-0.85%
2-Oct-12,98.03,97.65,98.1,96.97,38.06K,0.62%
1-Oct-12,97.43,98.43,98.55,96.72,37.54K,-1.38%
28-Sep-12,98.79,98.39,98.94,98.31,59.14K,0.13%
27-Sep-12,98.66,98.35,98.71,97.89,51.56K,0.20%
26-Sep-12,98.46,98.19,98.64,97.87,52.20K,0.20%
25-Sep-12,98.26,98.11,98.45,97.76,39.25K,0.08%
24-Sep-12,98.18,98.2,98.33,97.22,30.87K,-0.26%
21-Sep-12,98.44,98.03,98.44,97.71,43.30K,0.51%
20-Sep-12,97.94,98.3,98.3,97.53,47.72K,-0.34%
19-Sep-12,98.27,97.49,98.31,97.27,65.76K,0.93%
18-Sep-12,97.36,97.69,97.69,96.72,65.78K,-0.38%
17-Sep-12,97.73,97.36,98.06,96.86,87.77K,0.78%
14-Sep-12,96.97,96.89,96.97,96.24,71.89K,1.69%
13-Sep-12,95.36,96.05,96.2,95.18,56.75K,-0.45%
12-Sep-12,95.79,94.3,95.89,94.3,66.71K,1.83%
11-Sep-12,94.07,94.49,94.55,93.04,43.64K,0.38%
10-Sep-12,93.71,91.83,93.75,91.83,58.58K,2.31%
7-Sep-12,91.59,89.62,91.88,89.62,55.09K,2.75%
6-Sep-12,89.14,90.54,90.69,88.91,71.37K,-1.68%
5-Sep-12,90.66,91.67,91.79,90.49,61.12K,-1.56%
4-Sep-12,92.1,92.79,92.82,91.85,49.42K,-1.01%
3-Sep-12,93.04,93.23,93.25,92.84,32.94K,-0.29%
31-Aug-12,93.31,93.66,93.82,92.99,28.28K,-0.39%
30-Aug-12,93.68,94.39,94.45,93.68,38.53K,-0.70%
29-Aug-12,94.34,94.36,94.6,94.3,28.74K,0.02%
28-Aug-12,94.32,94.57,94.69,94.32,25.77K,-0.27%
27-Aug-12,94.58,94.8,95,94.52,28.68K,-0.20%
24-Aug-12,94.77,95.27,95.28,94.73,30.64K,-0.71%
23-Aug-12,95.45,95.59,95.69,95.13,29.49K,-0.35%
22-Aug-12,95.79,96.14,96.14,95.27,16.29K,-0.48%
21-Aug-12,96.25,96.34,96.61,95.99,28.77K,0.69%
20-Aug-12,95.59,96.08,96.08,95.18,18.47K,-0.46%
17-Aug-12,96.03,96.49,96.49,95.84,25.11K,-0.18%
16-Aug-12,96.2,96.25,96.45,95.83,25.95K,-0.16%
15-Aug-12,96.35,96.31,96.75,95.92,23.63K,-0.11%
14-Aug-12,96.46,95.6,96.67,95.6,27.24K,0.89%
13-Aug-12,95.61,96.62,96.62,95.34,22.75K,-1.02%
10-Aug-12,96.6,96.48,96.6,95.86,25.02K,0.15%
9-Aug-12,96.46,94.97,96.46,94.97,36.44K,1.28%
8-Aug-12,95.24,95.73,95.92,95.07,27.30K,-0.24%
7-Aug-12,95.47,95.05,95.47,94.76,22.94K,0.46%
6-Aug-12,95.03,95.07,95.54,94.86,25.54K,0.69%
3-Aug-12,94.38,94.58,94.82,93.88,24.82K,-0.89%
1-Aug-12,95.23,95.22,95.23,94.17,22.44K,-0.36%
31-Jul-12,95.57,93.96,95.57,93.73,33.22K,1.59%
30-Jul-12,94.07,94.01,94.07,93.71,21.97K,0.55%
27-Jul-12,93.56,93.43,93.56,92.82,32.16K,1.61%
26-Jul-12,92.08,91.6,92.43,91.22,52.80K,-1.62%
25-Jul-12,93.6,93.61,94.08,93.46,53.83K,-0.64%
24-Jul-12,94.2,94.7,94.7,93.86,32.83K,-0.62%
23-Jul-12,94.79,95.29,95.38,94.44,31.56K,-1.21%
20-Jul-12,95.95,95.49,95.95,95.27,22.79K,0.08%
19-Jul-12,95.87,95.79,96.11,95.41,37.61K,0.16%
18-Jul-12,95.72,95.44,96.34,95.23,35.90K,0.14%
17-Jul-12,95.59,95.28,95.67,94.83,38.76K,-0.03%
16-Jul-12,95.62,97.32,97.32,95.46,55.88K,-1.79%
13-Jul-12,97.36,97.73,98.02,97.36,38.18K,-0.69%
12-Jul-12,98.04,98.7,98.76,98.03,30.24K,-0.85%
11-Jul-12,98.88,99.07,99.31,98.79,21.51K,-0.43%
10-Jul-12,99.31,99.06,99.56,98.95,27.67K,-0.19%
9-Jul-12,99.5,99.15,99.66,99.15,21.67K,-0.14%
6-Jul-12,99.64,99.65,99.7,99.15,30.98K,0.00%
5-Jul-12,99.64,99.77,99.95,99.22,23.68K,-0.20%
4-Jul-12,99.84,99.68,99.98,99.51,36.43K,0.15%
3-Jul-12,99.69,98.92,99.69,98.9,25.70K,0.70%
2-Jul-12,99,99.43,99.45,98.58,25.88K,-0.50%
29-Jun-12,99.5,98.29,99.5,98.29,30.09K,1.22%
28-Jun-12,98.3,98.26,99.3,98.26,25.14K,-0.88%
27-Jun-12,99.17,98.36,99.22,98.15,17.70K,0.86%
26-Jun-12,98.32,98.14,98.4,98,21.00K,0.09%
25-Jun-12,98.23,99.28,99.28,98.05,23.97K,-0.46%
22-Jun-12,98.68,98.94,98.94,98.41,26.36K,-0.48%
21-Jun-12,99.16,99.64,100.02,99.04,25.86K,-1.04%
20-Jun-12,100.2,100.09,100.2,99.63,28.60K,0.15%
19-Jun-12,100.05,100.39,100.61,99.43,26.42K,0.43%
18-Jun-12,99.62,101.05,101.42,99.57,32.11K,-0.41%
15-Jun-12,100.03,99.78,100.75,99.23,64.72K,0.22%
14-Jun-12,99.81,98.89,99.91,98.7,26.19K,1.09%
13-Jun-12,98.73,99.01,99.32,98.68,23.48K,-0.18%
12-Jun-12,98.91,99.03,99.54,98.72,22.05K,-1.02%
11-Jun-12,99.93,99.2,100.18,99.2,21.84K,0.87%
8-Jun-12,99.07,99.05,99.26,98.52,17.77K,-0.43%
7-Jun-12,99.5,99.84,99.86,98.38,26.79K,-0.03%
6-Jun-12,99.53,99.42,99.67,98.97,19.95K,0.54%
5-Jun-12,99,98.02,99.43,97.94,25.76K,1.64%
4-Jun-12,97.4,97.45,98,97.29,42.21K,-1.08%
1-Jun-12,98.46,99.17,99.17,98.33,24.72K,-1.37%
31-May-12,99.83,98.72,99.83,98.11,45.57K,0.33%
30-May-12,99.5,100.19,100.19,98.94,41.74K,-0.84%
29-May-12,100.34,99.01,100.48,98.77,32.39K,1.67%
28-May-12,98.69,98.61,98.91,98.34,20.20K,0.07%
25-May-12,98.62,99,99.2,98.56,21.39K,-0.41%
24-May-12,99.03,99.2,99.53,98.7,28.29K,-0.22%
23-May-12,99.25,99.87,99.87,99.1,24.44K,-0.76%
22-May-12,100.01,99.91,100.11,99.36,23.66K,0.18%
21-May-12,99.83,99.29,99.88,99.26,18.52K,0.56%
18-May-12,99.27,99.6,99.86,98.85,38.39K,-0.94%
17-May-12,100.21,100.28,100.34,99.69,27.71K,0.62%
16-May-12,99.59,100.49,100.62,99.59,30.82K,-0.95%
15-May-12,100.55,100.11,100.65,99.98,24.86K,-0.35%
14-May-12,100.9,101.03,101.05,100.18,18.19K,-0.18%
11-May-12,101.08,101.32,101.33,100.19,35.10K,-0.25%
10-May-12,101.33,101.58,101.8,101.3,23.80K,-0.26%
9-May-12,101.59,102.2,102.2,101.53,27.76K,-0.69%
8-May-12,102.3,103.09,103.09,102.2,22.89K,-0.08%
7-May-12,102.38,103.08,103.08,102.17,32.35K,-1.34%
4-May-12,103.77,103.38,103.77,102.73,25.82K,0.31%
3-May-12,103.45,103.98,104,102.9,18.59K,-0.52%
2-May-12,103.99,103.13,103.99,103.01,33.27K,1.02%
30-Apr-12,102.94,102.76,102.94,102.18,24.84K,0.10%
27-Apr-12,102.84,103.05,103.05,102.47,25.74K,-0.12%
26-Apr-12,102.96,102.97,103,102.55,21.26K,0.36%
25-Apr-12,102.59,102.61,102.84,102.41,20.00K,0.16%
24-Apr-12,102.43,102.34,102.93,102.05,23.59K,0.01%
23-Apr-12,102.42,102.25,102.69,102.06,24.79K,0.17%
20-Apr-12,102.25,103.42,103.44,102.25,26.16K,-1.06%
19-Apr-12,103.35,103.32,103.35,102.51,18.56K,0.65%
18-Apr-12,102.68,103.51,103.51,102.68,27.54K,-0.12%
17-Apr-12,102.8,103.55,103.55,102.72,36.53K,-0.51%
16-Apr-12,103.33,103.64,103.64,103.06,18.29K,-0.54%
