ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2016-11-01,222.54813696578017,181.61766869291455,270.6906886042063,222.54813696578017,222.54813696578017,3.626872260672546,3.626872260672546,3.626872260672546,3.626872260672546,3.626872260672546,3.626872260672546,0.0,0.0,0.0,226.17500922645272
2016-12-01,222.43575642548183,179.27180702625702,277.96866281604065,222.43575642548183,222.43575642548183,6.4776950646063,6.4776950646063,6.4776950646063,6.4776950646063,6.4776950646063,6.4776950646063,0.0,0.0,0.0,228.91345149008814
2017-01-01,222.3196298784496,181.86136033416747,274.4193623547555,222.3196298784496,222.3196298784496,6.0220761819394255,6.0220761819394255,6.0220761819394255,6.0220761819394255,6.0220761819394255,6.0220761819394255,0.0,0.0,0.0,228.34170606038901
2017-02-01,222.2035033314174,185.75380107421734,281.1106914999539,222.2035033314174,222.2035033314174,10.837746271989763,10.837746271989763,10.837746271989763,10.837746271989763,10.837746271989763,10.837746271989763,0.0,0.0,0.0,233.04124960340718
2017-03-01,222.09861483028675,183.69770582142655,280.2862413296795,222.09861483028675,222.09861483028675,8.701128476525106,8.701128476525106,8.701128476525106,8.701128476525106,8.701128476525106,8.701128476525106,0.0,0.0,0.0,230.79974330681185
2017-04-01,221.98248827546357,182.90503866627003,277.7792310829523,221.98248827546357,221.98248827546357,7.674255468085992,7.674255468085992,7.674255468085992,7.674255468085992,7.674255468085992,7.674255468085992,0.0,0.0,0.0,229.65674374354955
2017-05-01,221.8701076956573,171.791298627409,264.8942788962444,221.8701076956573,221.8701076956573,-3.258098142280513,-3.258098142280513,-3.258098142280513,-3.258098142280513,-3.258098142280513,-3.258098142280513,0.0,0.0,0.0,218.6120095533768
2017-06-01,221.75398109652414,170.78057476453338,262.32631451338165,221.75398109652414,221.75398109652414,-4.682216204388322,-4.682216204388322,-4.682216204388322,-4.682216204388322,-4.682216204388322,-4.682216204388322,0.0,0.0,0.0,217.07176489213583
2017-07-01,221.64160050598144,172.3127485234923,268.0431734617392,221.64160050598144,221.64160050598144,-0.03085580598771894,-0.03085580598771894,-0.03085580598771894,-0.03085580598771894,-0.03085580598771894,-0.03085580598771894,0.0,0.0,0.0,221.61074469999372
2017-08-01,221.52547389575406,163.90316102310723,261.0635970982125,221.52547389575406,221.52547389575406,-8.84284426465776,-8.84284426465776,-8.84284426465776,-8.84284426465776,-8.84284426465776,-8.84284426465776,0.0,0.0,0.0,212.6826296310963
2017-09-01,221.4093472855266,162.47839930353837,257.68812673963583,221.4093472855266,221.4093472855266,-12.711352806425447,-12.711352806425447,-12.711352806425447,-12.711352806425447,-12.711352806425447,-12.711352806425447,0.0,0.0,0.0,208.69799447910114
2017-10-01,221.29696669128268,171.7742940439959,263.54253035733916,221.29696669128268,221.29696669128268,-5.00267170279229,-5.00267170279229,-5.00267170279229,-5.00267170279229,-5.00267170279229,-5.00267170279229,0.0,0.0,0.0,216.29429498849038
2017-11-01,221.1808400772306,174.65892499748452,269.90393368487537,221.1808400772306,221.1808400772306,3.885210998421485,3.885210998421485,3.885210998421485,3.885210998421485,3.885210998421485,3.885210998421485,0.0,0.0,0.0,225.0660510756521
2017-12-01,221.06845947937086,179.91907915966752,274.08269291435226,221.06845947937086,221.06845947937086,6.435590785648998,6.435590785648998,6.435590785648998,6.435590785648998,6.435590785648998,6.435590785648998,0.0,0.0,0.0,227.50405026501986
2018-01-01,220.95233286158245,177.61138145406161,273.2070625705436,220.95233286158245,220.95233286158245,5.769069452588267,5.769069452588267,5.769069452588267,5.769069452588267,5.769069452588267,5.769069452588267,0.0,0.0,0.0,226.72140231417072
2018-02-01,220.83620623098247,180.58969293645916,280.2973619663477,220.83620623098247,220.83620623098247,9.91634363101821,9.91634363101821,9.91634363101821,9.91634363101821,9.91634363101821,9.91634363101821,0.0,0.0,0.0,230.75254986200068
