ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,High,High_lower,High_upper,Low,Low_lower,Low_upper,Open,Open_lower,Open_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2011-04-01,210.01984820830123,297.243028775445,320.67359769113176,210.01984820830123,210.01984820830123,73.78930730522515,73.78930730522515,73.78930730522515,75.04265937856349,75.04265937856349,75.04265937856349,-44.876854133909504,-44.876854133909504,-44.876854133909504,99.07439026661186,99.07439026661186,99.07439026661186,103.95511254987915,103.95511254987915,103.95511254987915,-4.8807222832672785,-4.8807222832672785,-4.8807222832672785,0.0,0.0,0.0,309.0942384749131
2011-05-01,210.04926495597084,281.7498741408009,304.13341530803757,210.04926495597084,210.04926495597084,63.38731600123711,63.38731600123711,63.38731600123711,62.393252292863025,62.393252292863025,62.393252292863025,-43.310323686527504,-43.310323686527504,-43.310323686527504,82.7045810790309,82.7045810790309,82.7045810790309,82.47024460757261,82.47024460757261,82.47024460757261,0.23433647145828254,0.23433647145828254,0.23433647145828254,0.0,0.0,0.0,292.75384603500174
2011-06-01,210.0796623274553,262.0144966538015,285.304961908204,210.0796623274553,210.0796623274553,49.05522097712891,49.05522097712891,49.05522097712891,50.72349526822937,50.72349526822937,50.72349526822937,-35.103741179636245,-35.103741179636245,-35.103741179636245,63.35174517466924,63.35174517466924,63.35174517466924,64.67497506572204,64.67497506572204,64.67497506572204,-1.3232298910528018,-1.3232298910528018,-1.3232298910528018,0.0,0.0,0.0,273.43140750212456
2011-07-01,210.1090791385693,262.9963574339863,286.83419945179224,210.1090791385693,210.1090791385693,53.11349702153763,53.11349702153763,53.11349702153763,53.762498812309914,53.762498812309914,53.762498812309914,-34.25192376388343,-34.25192376388343,-34.25192376388343,65.11042842193531,65.11042842193531,65.11042842193531,72.62407206996411,72.62407206996411,72.62407206996411,-7.513643648028796,-7.513643648028796,-7.513643648028796,0.0,0.0,0.0,275.2195075605046
2011-08-01,210.13947651005378,226.04982968989273,249.1240863159356,210.13947651005378,210.13947651005378,37.98399153779392,37.98399153779392,37.98399153779392,7.526727833268715,7.526727833268715,7.526727833268715,-27.35007740080112,-27.35007740080112,-27.35007740080112,27.41229523589362,27.41229523589362,27.41229523589362,18.16064197026151,18.16064197026151,18.16064197026151,9.251653265632111,9.251653265632111,9.251653265632111,0.0,0.0,0.0,237.5517717459474
2011-09-01,210.16987385924025,183.04000513607474,206.13952905705958,210.16987385924025,210.16987385924025,10.45185274469192,10.45185274469192,10.45185274469192,-8.969692789966748,-8.969692789966748,-8.969692789966748,-11.89261693437822,-11.89261693437822,-11.89261693437822,-15.503692139919167,-15.503692139919167,-15.503692139919167,-10.410456979653048,-10.410456979653048,-10.410456979653048,-5.093235160266119,-5.093235160266119,-5.093235160266119,0.0,0.0,0.0,194.6661817193211
2011-10-01,210.1992906487756,204.71211497861847,227.21347363166683,210.1992906487756,210.1992906487756,11.284864213540306,11.284864213540306,11.284864213540306,-20.925491135083835,-20.925491135083835,-20.925491135083835,12.378086309085589,12.378086309085589,12.378086309085589,5.646411566376045,5.646411566376045,5.646411566376045,2.737459387542059,2.737459387542059,2.737459387542059,2.9089521788339856,2.9089521788339856,2.9089521788339856,0.0,0.0,0.0,215.84570221515162
2011-11-01,210.22968799796206,211.90045772003324,235.18145480445878,210.22968799796206,210.22968799796206,11.135344320407288,11.135344320407288,11.135344320407288,8.170288071523064,8.170288071523064,8.170288071523064,-6.47419765377279,-6.47419765377279,-6.47419765377279,13.448236218285208,13.448236218285208,13.448236218285208,12.831434738157563,12.831434738157563,12.831434738157563,0.6168014801276452,0.6168014801276452,0.6168014801276452,0.0,0.0,0.0,223.67792421624728
2011-12-01,210.2591047874974,214.01690100516907,237.11122276947708,210.2591047874974,210.2591047874974,14.709470540106782,14.709470540106782,14.709470540106782,15.328031314464509,15.328031314464509,15.328031314464509,-10.147420909849538,-10.147420909849538,-10.147420909849538,15.62011998036206,15.62011998036206,15.62011998036206,19.89008094472175,19.89008094472175,19.89008094472175,-4.269960964359691,-4.269960964359691,-4.269960964359691,0.0,0.0,0.0,225.87922476785945
2012-01-01,210.2895021705837,247.68948990243496,270.5917911025658,210.2895021705837,210.2895021705837,27.831196434393338,27.831196434393338,27.831196434393338,25.553386597912624,25.553386597912624,25.553386597912624,-7.812182752000171,-7.812182752000171,-7.812182752000171,49.44947294087381,49.44947294087381,49.44947294087381,45.57240028030579,45.57240028030579,45.57240028030579,3.8770726605680177,3.8770726605680177,3.8770726605680177,0.0,0.0,0.0,259.7389751114575
2012-02-01,210.31989955367,236.45291804971419,258.49499621116206,210.31989955367,210.31989955367,27.282982175345293,27.282982175345293,27.282982175345293,30.5159023662329,30.5159023662329,30.5159023662329,-18.30414266587381,-18.30414266587381,-18.30414266587381,36.67166718149625,36.67166718149625,36.67166718149625,39.49474187570439,39.49474187570439,39.49474187570439,-2.8230746942081333,-2.8230746942081333,-2.8230746942081333,0.0,0.0,0.0,246.99156673516626
2012-03-01,210.34833581526692,230.70551047533036,254.44971899300165,210.34833581526692,210.34833581526692,22.37034709324371,22.37034709324371,22.37034709324371,21.549048151922854,21.549048151922854,21.549048151922854,-11.913394360699556,-11.913394360699556,-11.913394360699556,32.29945127904923,32.29945127904923,32.29945127904923,32.00600088446701,32.00600088446701,32.00600088446701,0.29345039458221667,0.29345039458221667,0.29345039458221667,0.0,0.0,0.0,242.64778709431616
2012-04-01,210.37873319835322,223.7387151678334,246.21401617215807,210.37873319835322,210.37873319835322,17.600094320188223,17.600094320188223,17.600094320188223,22.264107809353565,22.264107809353565,22.264107809353565,-13.932837195757388,-13.932837195757388,-13.932837195757388,24.89089547692718,24.89089547692718,24.89089547692718,25.931364933784398,25.931364933784398,25.931364933784398,-1.0404694568572213,-1.0404694568572213,-1.0404694568572213,0.0,0.0,0.0,235.2696286752804
2012-05-01,210.40815489868882,188.8956194268363,211.99965936854744,210.40815489868882,210.40815489868882,5.952154604971092,5.952154604971092,5.952154604971092,-5.25853142215022,-5.25853142215022,-5.25853142215022,-8.31080928181117,-8.31080928181117,-8.31080928181117,-9.4894726815155,-9.4894726815155,-9.4894726815155,-7.617186098990298,-7.617186098990298,-7.617186098990298,-1.872286582525203,-1.872286582525203,-1.872286582525203,0.0,0.0,0.0,200.9186822171733
2012-06-01,210.43855732236895,179.7508557693047,203.16065834443688,210.43855732236895,210.43855732236895,-18.347603756289097,-18.347603756289097,-18.347603756289097,-10.242498107317841,-10.242498107317841,-10.242498107317841,9.253356674067145,9.253356674067145,9.253356674067145,-19.632536461066895,-19.632536461066895,-19.632536461066895,-19.336745189539794,-19.336745189539794,-19.336745189539794,-0.295791271527101,-0.295791271527101,-0.295791271527101,0.0,0.0,0.0,190.80602086130204
2012-07-01,210.46797902270455,183.87120350916703,207.97974315177285,210.46797902270455,210.46797902270455,-14.111344393621403,-14.111344393621403,-14.111344393621403,-10.871754097359103,-10.871754097359103,-10.871754097359103,4.869586016233977,4.869586016233977,4.869586016233977,-14.166219456627509,-14.166219456627509,-14.166219456627509,-20.113512474746532,-20.113512474746532,-20.113512474746532,5.947293018119021,5.947293018119021,5.947293018119021,0.0,0.0,0.0,196.30175956607704
2012-08-01,210.49838144638468,178.23970995306277,200.37525329497544,210.49838144638468,210.49838144638468,-12.623315638086321,-12.623315638086321,-12.623315638086321,-6.52419007086702,-6.52419007086702,-6.52419007086702,6.2075711144613575,6.2075711144613575,6.2075711144613575,-21.30105829373498,-21.30105829373498,-21.30105829373498,-12.939934594491984,-12.939934594491984,-12.939934594491984,-8.361123699242995,-8.361123699242995,-8.361123699242995,0.0,0.0,0.0,189.19732315264972
2012-09-01,210.53062373334785,188.3374825538219,210.6774849468477,210.53062373334785,210.53062373334785,-7.376050624408548,-7.376050624408548,-7.376050624408548,-9.341526866895153,-9.341526866895153,-9.341526866895153,10.171659317896184,10.171659317896184,10.171659317896184,-10.937004435607218,-10.937004435607218,-10.937004435607218,-6.545918173407518,-6.545918173407518,-6.545918173407518,-4.391086262199701,-4.391086262199701,-4.391086262199701,0.0,0.0,0.0,199.59361929774064
2012-10-01,210.56182594653805,191.54112618669805,215.07856511548556,210.56182594653805,210.56182594653805,-11.505506959437577,-11.505506959437577,-11.505506959437577,-3.99288368437786,-3.99288368437786,-3.99288368437786,7.574639537234394,7.574639537234394,7.574639537234394,-7.4011651466434065,-7.4011651466434065,-7.4011651466434065,-7.923751106581042,-7.923751106581042,-7.923751106581042,0.5225859599376357,0.5225859599376357,0.5225859599376357,0.0,0.0,0.0,203.16066079989466
2012-11-01,210.59406823350125,191.04085282568315,213.77630139743295,210.59406823350125,210.59406823350125,-15.812968340531059,-15.812968340531059,-15.812968340531059,-6.62429798646954,-6.62429798646954,-6.62429798646954,7.362725005669297,7.362725005669297,7.362725005669297,-7.329617309137712,-7.329617309137712,-7.329617309137712,-15.074541321331303,-15.074541321331303,-15.074541321331303,7.744924012193591,7.744924012193591,7.744924012193591,0.0,0.0,0.0,203.26445092436353
2012-12-01,210.6252704466914,194.52118491789275,218.070045411745,210.6252704466914,210.6252704466914,-10.280906117052947,-10.280906117052947,-10.280906117052947,-4.693639093595506,-4.693639093595506,-4.693639093595506,7.828108921442185,7.828108921442185,7.828108921442185,-4.302270645768253,-4.302270645768253,-4.302270645768253,-7.146436289206268,-7.146436289206268,-7.146436289206268,2.8441656434380147,2.8441656434380147,2.8441656434380147,0.0,0.0,0.0,206.32299980092313
2013-01-01,210.6607315222013,206.48377631806483,229.00950244208838,210.6607315222013,210.6607315222013,0.05698816088807194,0.05698816088807194,0.05698816088807194,13.340166339682701,13.340166339682701,13.340166339682701,-0.7150463345620018,-0.7150463345620018,-0.7150463345620018,7.4825224858070225,7.4825224858070225,7.4825224858070225,12.68210816600877,12.68210816600877,12.68210816600877,-5.199585680201748,-5.199585680201748,-5.199585680201748,0.0,0.0,0.0,218.1432540080083
2013-02-01,210.6961925977112,198.21028951933192,221.13797255619133,210.6961925977112,210.6961925977112,0.7547331769718783,0.7547331769718783,0.7547331769718783,4.659342534911581,4.659342534911581,4.659342534911581,-4.309319174845791,-4.309319174845791,-4.309319174845791,-1.1876724379921415,-1.1876724379921415,-1.1876724379921415,1.1047565370376693,1.1047565370376693,1.1047565370376693,-2.292428975029811,-2.292428975029811,-2.292428975029811,0.0,0.0,0.0,209.50852015971904
2013-03-01,210.72822195623627,199.12166459166747,222.98531752567348,210.72822195623627,210.72822195623627,-8.13786007483117,-8.13786007483117,-8.13786007483117,4.780901367361465,4.780901367361465,4.780901367361465,2.0107846127597737,2.0107846127597737,2.0107846127597737,0.029063883017566468,0.029063883017566468,0.029063883017566468,-1.3461740947099328,-1.3461740947099328,-1.3461740947099328,1.3752379777274992,1.3752379777274992,1.3752379777274992,0.0,0.0,0.0,210.75728583925383
2013-04-01,210.76368303174615,178.61074274569478,202.17813837416685,210.76368303174615,210.76368303174615,-13.556003414389124,-13.556003414389124,-13.556003414389124,-7.246396396932029,-7.246396396932029,-7.246396396932029,1.586949209249279,1.586949209249279,1.586949209249279,-21.518686572204675,-21.518686572204675,-21.518686572204675,-19.215450602071876,-19.215450602071876,-19.215450602071876,-2.3032359701328007,-2.3032359701328007,-2.3032359701328007,0.0,0.0,0.0,189.24499645954148
2013-05-01,210.79800023750545,191.36970609268798,213.67990985697259,210.79800023750545,210.79800023750545,-9.875085030953706,-9.875085030953706,-9.875085030953706,-3.792667853172798,-3.792667853172798,-3.792667853172798,6.9098062776131455,6.9098062776131455,6.9098062776131455,-7.921388605056833,-7.921388605056833,-7.921388605056833,-6.757946606513358,-6.757946606513358,-6.757946606513358,-1.1634419985434752,-1.1634419985434752,-1.1634419985434752,0.0,0.0,0.0,202.8766116324486
2013-06-01,210.83346135012337,177.7228816753208,199.47064218179924,210.83346135012337,210.83346135012337,-18.739193129825367,-18.739193129825367,-18.739193129825367,-8.140220968720422,-8.140220968720422,-8.140220968720422,5.596751554819279,5.596751554819279,5.596751554819279,-21.878310208971833,-21.878310208971833,-21.878310208971833,-21.28266254372651,-21.28266254372651,-21.28266254372651,-0.5956476652453233,-0.5956476652453233,-0.5956476652453233,0.0,0.0,0.0,188.95515114115153
2013-07-01,210.86777855588267,193.0049559352887,215.4423696399728,210.86777855588267,210.86777855588267,-13.370893375945968,-13.370893375945968,-13.370893375945968,-2.891685701805671,-2.891685701805671,-2.891685701805671,8.052494981104335,8.052494981104335,8.052494981104335,-6.841884802606688,-6.841884802606688,-6.841884802606688,-8.210084096647304,-8.210084096647304,-8.210084096647304,1.3681992940406162,1.3681992940406162,1.3681992940406162,0.0,0.0,0.0,204.02589375327597
2013-08-01,210.9032396685006,199.8249050819636,222.05509525798436,210.9032396685006,210.9032396685006,-4.570860575315887,-4.570860575315887,-4.570860575315887,5.124126947863753,5.124126947863753,5.124126947863753,1.5620188338157774,1.5620188338157774,1.5620188338157774,-0.43950675586444293,-0.43950675586444293,-0.43950675586444293,2.1152852063636436,2.1152852063636436,2.1152852063636436,-2.5547919622280864,-2.5547919622280864,-2.5547919622280864,0.0,0.0,0.0,210.46373291263615
2013-09-01,210.93870893255246,205.65945922645193,228.4724179170149,210.93870893255246,210.93870893255246,2.506189845657392,2.506189845657392,2.506189845657392,5.009725694992644,5.009725694992644,5.009725694992644,3.265666346082042,3.265666346082042,3.265666346082042,6.216521432507659,6.216521432507659,6.216521432507659,10.781581886732077,10.781581886732077,10.781581886732077,-4.565060454224419,-4.565060454224419,-4.565060454224419,0.0,0.0,0.0,217.1552303650601
2013-10-01,210.97303402679623,220.85800487056184,243.51812973263733,210.97303402679623,210.97303402679623,8.679026779356521,8.679026779356521,8.679026779356521,14.305501241591937,14.305501241591937,14.305501241591937,-3.174942709959199,-3.174942709959199,-3.174942709959199,21.18961299908072,21.18961299908072,21.18961299908072,19.80958531098926,19.80958531098926,19.80958531098926,1.3800276880914613,1.3800276880914613,1.3800276880914613,0.0,0.0,0.0,232.16264702587694
2013-11-01,211.0085032908481,240.7582438357769,264.71316985642045,211.0085032908481,211.0085032908481,16.040863546227378,16.040863546227378,16.040863546227378,30.68036303237753,30.68036303237753,30.68036303237753,-10.961849102832419,-10.961849102832419,-10.961849102832419,41.1727617232387,41.1727617232387,41.1727617232387,35.75937747577249,35.75937747577249,35.75937747577249,5.413384247466208,5.413384247466208,5.413384247466208,0.0,0.0,0.0,252.1812650140868
2013-12-01,211.04282847619905,236.21110853691872,259.9912436884786,211.04282847619905,211.04282847619905,19.145082517683374,19.145082517683374,19.145082517683374,29.21448855245563,29.21448855245563,29.21448855245563,-11.568509372982032,-11.568509372982032,-11.568509372982032,37.186443389164026,37.186443389164026,37.186443389164026,36.79106169715697,36.79106169715697,36.79106169715697,0.3953816920070563,0.3953816920070563,0.3953816920070563,0.0,0.0,0.0,248.22927186536307
2014-01-01,211.07829783439502,217.83718471269046,240.08511383152972,211.07829783439502,211.07829783439502,17.806573655281287,17.806573655281287,17.806573655281287,18.524348856055383,18.524348856055383,18.524348856055383,-16.35533800800435,-16.35533800800435,-16.35533800800435,17.75020790911785,17.75020790911785,17.75020790911785,19.97558450333232,19.97558450333232,19.97558450333232,-2.2253765942144685,-2.2253765942144685,-2.2253765942144685,0.0,0.0,0.0,228.82850574351286
2014-02-01,211.113767192591,213.77182287262488,236.8227111837799,211.113767192591,211.113767192591,7.333391196770227,7.333391196770227,7.333391196770227,14.355549743920957,14.355549743920957,14.355549743920957,-4.928450973092467,-4.928450973092467,-4.928450973092467,14.302077751666397,14.302077751666397,14.302077751666397,16.76048996759872,16.76048996759872,16.76048996759872,-2.45841221593232,-2.45841221593232,-2.45841221593232,0.0,0.0,0.0,225.4158449442574
2014-03-01,211.1458040322519,223.97259691041603,247.47746355304676,211.1458040322519,211.1458040322519,9.611714555659345,9.611714555659345,9.611714555659345,18.810368354649878,18.810368354649878,18.810368354649878,-6.32460906079147,-6.32460906079147,-6.32460906079147,24.526231025011324,24.526231025011324,24.526231025011324,22.09747384951775,22.09747384951775,22.09747384951775,2.428757175493572,2.428757175493572,2.428757175493572,0.0,0.0,0.0,235.67203505726323
2014-04-01,211.1812734336204,223.55035720169886,245.57586996221582,211.1812734336204,211.1812734336204,12.011083518652747,12.011083518652747,12.011083518652747,25.918063095262276,25.918063095262276,25.918063095262276,-10.741622332662747,-10.741622332662747,-10.741622332662747,23.603855574967568,23.603855574967568,23.603855574967568,27.18752428125228,27.18752428125228,27.18752428125228,-3.5836687062847092,-3.5836687062847092,-3.5836687062847092,0.0,0.0,0.0,234.78512900858794
2014-05-01,211.2155986607512,224.57004212954982,248.86894549679553,211.2155986607512,211.2155986607512,11.249263204327423,11.249263204327423,11.249263204327423,24.96703244156609,24.96703244156609,24.96703244156609,-10.483993658962467,-10.483993658962467,-10.483993658962467,25.271125074612467,25.271125074612467,25.271125074612467,25.732301986931052,25.732301986931052,25.732301986931052,-0.4611769123185807,-0.4611769123185807,-0.4611769123185807,0.0,0.0,0.0,236.48672373536365
2014-06-01,211.2510680621197,220.92487034687414,244.0973568026457,211.2510680621197,211.2510680621197,7.817541021479441,7.817541021479441,7.817541021479441,22.557284887526816,22.557284887526816,22.557284887526816,-7.799717564283409,-7.799717564283409,-7.799717564283409,21.63648460914362,21.63648460914362,21.63648460914362,22.575108344722846,22.575108344722846,22.575108344722846,-0.9386237355792271,-0.9386237355792271,-0.9386237355792271,0.0,0.0,0.0,232.88755267126334
2014-07-01,211.28539328925052,225.7677839144371,249.07948464941086,211.28539328925052,211.28539328925052,11.71917045257096,11.71917045257096,11.71917045257096,27.19802599219219,27.19802599219219,27.19802599219219,-9.644641430926397,-9.644641430926397,-9.644641430926397,26.152555806247875,26.152555806247875,26.152555806247875,29.272555013836747,29.272555013836747,29.272555013836747,-3.1199992075888714,-3.1199992075888714,-3.1199992075888714,0.0,0.0,0.0,237.4379490954984
2014-08-01,211.32086270047964,242.76637928379677,265.7108184648821,211.32086270047964,211.32086270047964,21.28102356752638,21.28102356752638,21.28102356752638,28.828361138258618,28.828361138258618,28.828361138258618,-10.587874450188936,-10.587874450188936,-10.587874450188936,42.83951850367308,42.83951850367308,42.83951850367308,39.521510255596056,39.521510255596056,39.521510255596056,3.3180082480770223,3.3180082480770223,3.3180082480770223,0.0,0.0,0.0,254.1603812041527
2014-09-01,211.35633211170878,240.91397529863278,264.8464756538052,211.35633211170878,211.35633211170878,30.159374242863734,30.159374242863734,30.159374242863734,33.225973667079735,33.225973667079735,33.225973667079735,-17.610219741326603,-17.610219741326603,-17.610219741326603,40.97657701373739,40.97657701373739,40.97657701373739,45.77512816861687,45.77512816861687,45.77512816861687,-4.798551154879476,-4.798551154879476,-4.798551154879476,0.0,0.0,0.0,252.33290912544618
2014-10-01,211.39065734838212,208.51749723027322,231.14627091406325,211.39065734838212,211.39065734838212,10.36641901370318,10.36641901370318,10.36641901370318,8.728033731443444,8.728033731443444,8.728033731443444,-12.657184376494076,-12.657184376494076,-12.657184376494076,8.612828718559989,8.612828718559989,8.612828718559989,6.437268368652548,6.437268368652548,6.437268368652548,2.175560349907441,2.175560349907441,2.175560349907441,0.0,0.0,0.0,220.00348606694212
2014-11-01,211.42612675961124,223.34393836414608,246.446180064002,211.42612675961124,211.42612675961124,9.95347120741973,9.95347120741973,9.95347120741973,23.215138463049737,23.215138463049737,23.215138463049737,-12.461887981757894,-12.461887981757894,-12.461887981757894,23.742949435895774,23.742949435895774,23.742949435895774,20.70672168871157,20.70672168871157,20.70672168871157,3.036227747184208,3.036227747184208,3.036227747184208,0.0,0.0,0.0,235.16907619550702
2014-12-01,211.4604519984977,199.48730121660634,223.14838595668877,211.4604519984977,211.4604519984977,4.485484282183176,4.485484282183176,4.485484282183176,6.389785596580573,6.389785596580573,6.389785596580573,-8.011632095848507,-8.011632095848507,-8.011632095848507,0.886742106330025,0.886742106330025,0.886742106330025,2.8636377829152426,2.8636377829152426,2.8636377829152426,-1.9768956765852177,-1.9768956765852177,-1.9768956765852177,0.0,0.0,0.0,212.3471941048277
2015-01-01,211.49592141201364,179.5598383158254,202.20572255138438,211.49592141201364,211.49592141201364,-9.846599878022316,-9.846599878022316,-9.846599878022316,-11.937196914870881,-11.937196914870881,-11.937196914870881,0.05782700577817188,0.05782700577817188,0.05782700577817188,-20.924870409796096,-20.924870409796096,-20.924870409796096,-21.72596978711503,-21.72596978711503,-21.72596978711503,0.8010993773189325,0.8010993773189325,0.8010993773189325,0.0,0.0,0.0,190.57105100221756
2015-02-01,211.5313908255296,184.1887304064663,207.77149307331806,211.5313908255296,211.5313908255296,-15.464106696391886,-15.464106696391886,-15.464106696391886,-8.99114370681409,-8.99114370681409,-8.99114370681409,11.808821602086217,11.808821602086217,11.808821602086217,-15.281388408511075,-15.281388408511075,-15.281388408511075,-12.64642880111976,-12.64642880111976,-12.64642880111976,-2.6349596073913153,-2.6349596073913153,-2.6349596073913153,0.0,0.0,0.0,196.25000241701852
2015-03-01,211.56342771515693,184.1162693660177,207.5975996962279,211.56342771515693,211.56342771515693,-19.387094560230572,-19.387094560230572,-19.387094560230572,-6.266768157754183,-6.266768157754183,-6.266768157754183,6.0912251355181475,6.0912251355181475,6.0912251355181475,-16.109574835416424,-16.109574835416424,-16.109574835416424,-19.56263758246661,-19.56263758246661,-19.56263758246661,3.4530627470501853,3.4530627470501853,3.4530627470501853,0.0,0.0,0.0,195.4538528797405
2015-04-01,211.59889715745962,188.92048481608774,212.26513859209444,211.59889715745962,211.59889715745962,-10.437541866467434,-10.437541866467434,-10.437541866467434,-2.391146123793026,-2.391146123793026,-2.391146123793026,6.12030846006379,6.12030846006379,6.12030846006379,-11.589101813468622,-11.589101813468622,-11.589101813468622,-6.708379530196671,-6.708379530196671,-6.708379530196671,-4.880722283271951,-4.880722283271951,-4.880722283271951,0.0,0.0,0.0,200.009795343991
2015-05-01,211.63322242420418,198.42863672319436,220.81844658801575,211.63322242420418,211.63322242420418,-8.401287987981624,-8.401287987981624,-8.401287987981624,5.138431196076823,5.138431196076823,5.138431196076823,1.0675452531169207,1.0675452531169207,1.0675452531169207,-1.960975067327859,-1.960975067327859,-1.960975067327859,-2.19531153878788,-2.19531153878788,-2.19531153878788,0.23433647146002093,0.23433647146002093,0.23433647146002093,0.0,0.0,0.0,209.6722473568763
2015-06-01,211.66869186650686,189.07141314543267,212.9477346578982,211.66869186650686,211.66869186650686,-8.479605862688835,-8.479605862688835,-8.479605862688835,-3.8856181891965855,-3.8856181891965855,-3.8856181891965855,3.4443382636090294,3.4443382636090294,3.4443382636090294,-10.244115679337634,-10.244115679337634,-10.244115679337634,-8.92088578827639,-8.92088578827639,-8.92088578827639,-1.3232298910612432,-1.3232298910612432,-1.3232298910612432,0.0,0.0,0.0,201.42457618716924
2015-07-01,211.7030171332514,158.30127311388844,181.94643323556974,211.7030171332514,211.7030171332514,-24.833712188817238,-24.833712188817238,-24.833712188817238,-18.437086582289403,-18.437086582289403,-18.437086582289403,9.03312990389744,9.03312990389744,9.03312990389744,-41.75131251523503,-41.75131251523503,-41.75131251523503,-34.2376688672092,-34.2376688672092,-34.2376688672092,-7.513643648025828,-7.513643648025828,-7.513643648025828,0.0,0.0,0.0,169.95170461801638
2015-08-01,211.7384864673245,170.23669072690046,194.54706994483126,211.7384864673245,211.7384864673245,-26.428543971990948,-26.428543971990948,-26.428543971990948,-25.559074660170413,-25.559074660170413,-25.559074660170413,13.637120991519987,13.637120991519987,13.637120991519987,-29.098844375032552,-29.098844375032552,-29.098844375032552,-38.35049764064138,-38.35049764064138,-38.35049764064138,9.251653265608821,9.251653265608821,9.251653265608821,0.0,0.0,0.0,182.63964209229195
2015-09-01,211.77395580139756,137.35081699876454,160.7599273257423,211.77395580139756,211.77395580139756,-36.50301033678155,-36.50301033678155,-36.50301033678155,-36.49234293241495,-36.49234293241495,-36.49234293241495,15.831089135372968,15.831089135372968,15.831089135372968,-62.257499294074854,-62.257499294074854,-62.257499294074854,-57.164264133823536,-57.164264133823536,-57.164264133823536,-5.093235160251321,-5.093235160251321,-5.093235160251321,0.0,0.0,0.0,149.51645650732272
2015-10-01,211.80828096340377,152.8075777268051,175.7685428383019,211.80828096340377,211.80828096340377,-42.035072560259664,-42.035072560259664,-42.035072560259664,-35.48410619681097,-35.48410619681097,-35.48410619681097,26.859071142207856,26.859071142207856,26.859071142207856,-47.75115543601981,-47.75115543601981,-47.75115543601981,-50.66010761486278,-50.66010761486278,-50.66010761486278,2.908952178842966,2.908952178842966,2.908952178842966,0.0,0.0,0.0,164.05712552738396
2015-11-01,211.84375029747687,148.99845704115032,172.9532823637949,211.84375029747687,211.84375029747687,-40.85318858336939,-40.85318858336939,-40.85318858336939,-31.05788517156373,-31.05788517156373,-31.05788517156373,20.364442045807145,20.364442045807145,20.364442045807145,-50.92983022899184,-50.92983022899184,-50.92983022899184,-51.546631709125975,-51.546631709125975,-51.546631709125975,0.6168014801341328,0.6168014801341328,0.6168014801341328,0.0,0.0,0.0,160.91392006848503
2015-12-01,211.87807530871655,133.73007800522126,155.77773226565392,211.87807530871655,211.87807530871655,-48.52118099278779,-48.52118099278779,-48.52118099278779,-37.70079549922398,-37.70079549922398,-37.70079549922398,22.94899663875218,22.94899663875218,22.94899663875218,-67.54294081761678,-67.54294081761678,-67.54294081761678,-63.272979853259585,-63.272979853259585,-63.272979853259585,-4.269960964357178,-4.269960964357178,-4.269960964357178,0.0,0.0,0.0,144.33513449109978
2016-01-01,211.91354448699758,126.94875117407301,150.05358484470227,211.91354448699758,211.91354448699758,-54.330913705882026,-54.330913705882026,-54.330913705882026,-48.07630720060364,-48.07630720060364,-48.07630720060364,25.20529072118892,25.20529072118892,25.20529072118892,-73.32485752474099,-73.32485752474099,-73.32485752474099,-77.20193018529673,-77.20193018529673,-77.20193018529673,3.8770726605557386,3.8770726605557386,3.8770726605557386,0.0,0.0,0.0,138.5886869622566
2016-02-01,211.9490136652786,135.65408697500732,159.07237802345534,211.9490136652786,211.9490136652786,-50.26552180519182,-50.26552180519182,-50.26552180519182,-38.58031582279931,-38.58031582279931,-38.58031582279931,26.784280015907353,26.784280015907353,26.784280015907353,-64.88463230629526,-64.88463230629526,-64.88463230629526,-62.06155761208377,-62.06155761208377,-62.06155761208377,-2.8230746942114964,-2.8230746942114964,-2.8230746942114964,0.0,0.0,0.0,147.06438135898335
2016-03-01,211.96615518033784,170.74259103303513,193.52065312831132,211.96615518033784,211.96615518033784,-25.453139330193736,-25.453139330193736,-25.453139330193736,-28.984216529392448,-28.984216529392448,-28.984216529392448,23.879770810678288,23.879770810678288,23.879770810678288,-30.2641346543278,-30.2641346543278,-30.2641346543278,-30.5575850489079,-30.5575850489079,-30.5575850489079,0.29345039458010064,0.29345039458010064,0.29345039458010064,0.0,0.0,0.0,181.70202052601005
2016-04-01,211.9844788688494,184.83752997223715,209.17290701832002,211.9844788688494,211.9844788688494,-15.869927782491105,-15.869927782491105,-15.869927782491105,-8.576407796190937,-8.576407796190937,-8.576407796190937,10.366955712632365,10.366955712632365,10.366955712632365,-15.119849322904576,-15.119849322904576,-15.119849322904576,-14.079379866049678,-14.079379866049678,-14.079379866049678,-1.0404694568548982,-1.0404694568548982,-1.0404694568548982,0.0,0.0,0.0,196.86462954594484
2016-05-01,212.00221147063482,173.094479053282,196.7402310586887,212.00221147063482,212.00221147063482,-16.8951760099669,-16.8951760099669,-16.8951760099669,-12.366226162762622,-12.366226162762622,-12.366226162762622,4.429132475894601,4.429132475894601,4.429132475894601,-26.704556279340384,-26.704556279340384,-26.704556279340384,-24.832269696834917,-24.832269696834917,-24.832269696834917,-1.8722865825054662,-1.8722865825054662,-1.8722865825054662,0.0,0.0,0.0,185.29765519129444
